04/02/2014 18:56:39	19802816	-0.0229	-0.0625	-0.0274	-0.0122	-0.0813	-0.0130	 0.0231	-0.0231	-0.0532	-0.0433	-0.0359	-0.0040	-0.0460	 0.0181	-0.0037	-0.0066	 0.0954	-0.0362	-0.0513	 0.0266	-0.0518	-0.0452	     OFF
04/02/2014 18:56:39	19802817	-0.0229	-0.0606	-0.0274	-0.0125	-0.0869	-0.0242	 0.0242	-0.0215	-0.0590	-0.0423	-0.0340	-0.0066	-0.0532	 0.0191	-0.0053	-0.0101	 0.0946	-0.0449	-0.0580	 0.0271	-0.0540	-0.0524	     OFF
04/02/2014 18:56:39	19802818	-0.0237	-0.0611	-0.0268	-0.0117	-0.0883	-0.0303	 0.0250	-0.0194	-0.0614	-0.0423	-0.0322	-0.0072	-0.0580	 0.0191	-0.0072	-0.0109	 0.0901	-0.0476	-0.0598	 0.0279	-0.0540	-0.0542	     OFF
04/02/2014 18:56:39	19802819	-0.0261	-0.0667	-0.0343	-0.0207	-0.0920	-0.0359	 0.0199	-0.0245	-0.0659	-0.0431	-0.0356	-0.0117	-0.0638	 0.0181	-0.0074	-0.0098	 0.0946	-0.0468	-0.0659	 0.0271	-0.0556	-0.0569	     OFF
04/02/2014 18:56:39	19802820	-0.0274	-0.0728	-0.0431	-0.0300	-0.0970	-0.0367	 0.0144	-0.0314	-0.0694	-0.0441	-0.0393	-0.0175	-0.0681	 0.0162	-0.0090	-0.0170	 0.0976	-0.0494	-0.0699	 0.0255	-0.0593	-0.0614	     OFF
04/02/2014 18:56:39	19802821	-0.0258	-0.0744	-0.0441	-0.0300	-0.0960	-0.0303	 0.0125	-0.0348	-0.0686	-0.0463	-0.0417	-0.0218	-0.0704	 0.0157	-0.0098	-0.0258	 0.0904	-0.0553	-0.0739	 0.0234	-0.0651	-0.0667	     OFF
04/02/2014 18:56:39	19802822	-0.0261	-0.0750	-0.0428	-0.0327	-0.0933	-0.0303	 0.0117	-0.0367	-0.0686	-0.0481	-0.0439	-0.0234	-0.0728	 0.0160	-0.0117	-0.0308	 0.0848	-0.0598	-0.0784	 0.0197	-0.0686	-0.0702	     OFF
04/02/2014 18:56:39	19802823	-0.0253	-0.0723	-0.0375	-0.0330	-0.0888	-0.0298	 0.0138	-0.0303	-0.0646	-0.0468	-0.0412	-0.0146	-0.0659	 0.0141	-0.0146	-0.0300	 0.0925	-0.0537	-0.0712	 0.0191	-0.0633	-0.0630	     OFF
04/02/2014 18:56:39	19802824	-0.0242	-0.0702	-0.0324	-0.0306	-0.0888	-0.0276	 0.0152	-0.0258	-0.0614	-0.0460	-0.0388	-0.0082	-0.0593	 0.0122	-0.0175	-0.0303	 0.0976	-0.0505	-0.0633	 0.0191	-0.0595	-0.0572	     OFF
04/02/2014 18:56:39	19802825	-0.0242	-0.0707	-0.0348	-0.0263	-0.0869	-0.0234	 0.0128	-0.0274	-0.0609	-0.0471	-0.0415	-0.0109	-0.0606	 0.0117	-0.0210	-0.0343	 0.0880	-0.0524	-0.0659	 0.0170	-0.0614	-0.0595	     OFF
04/02/2014 18:56:39	19802826	-0.0239	-0.0734	-0.0399	-0.0231	-0.0867	-0.0239	 0.0114	-0.0287	-0.0617	-0.0486	-0.0439	-0.0141	-0.0633	 0.0106	-0.0239	-0.0351	 0.0869	-0.0500	-0.0707	 0.0146	-0.0617	-0.0606	     OFF
04/02/2014 18:56:39	19802827	-0.0261	-0.0798	-0.0460	-0.0234	-0.0981	-0.0343	 0.0064	-0.0348	-0.0691	-0.0500	-0.0463	-0.0183	-0.0670	 0.0114	-0.0239	-0.0343	 0.0944	-0.0481	-0.0723	 0.0136	-0.0627	-0.0614	     OFF
04/02/2014 18:56:39	19802828	-0.0276	-0.0805	-0.0476	-0.0282	-0.0989	-0.0343	 0.0045	-0.0375	-0.0696	-0.0510	-0.0481	-0.0221	-0.0681	 0.0117	-0.0250	-0.0377	 0.0883	-0.0529	-0.0712	 0.0106	-0.0657	-0.0641	     OFF
04/02/2014 18:56:39	19802829	-0.0263	-0.0766	-0.0428	-0.0314	-0.0896	-0.0266	 0.0082	-0.0351	-0.0633	-0.0521	-0.0497	-0.0229	-0.0651	 0.0093	-0.0287	-0.0449	 0.0736	-0.0606	-0.0696	 0.0069	-0.0699	-0.0675	     OFF
04/02/2014 18:56:39	19802830	-0.0239	-0.0715	-0.0359	-0.0226	-0.0840	-0.0226	 0.0122	-0.0314	-0.0582	-0.0529	-0.0508	-0.0205	-0.0611	 0.0077	-0.0298	-0.0479	 0.0702	-0.0633	-0.0681	 0.0061	-0.0704	-0.0670	     OFF
04/02/2014 18:56:39	19802831	-0.0223	-0.0689	-0.0316	-0.0183	-0.0875	-0.0292	 0.0138	-0.0311	-0.0593	-0.0534	-0.0497	-0.0178	-0.0609	 0.0085	-0.0271	-0.0441	 0.0843	-0.0588	-0.0691	 0.0072	-0.0694	-0.0649	     OFF
04/02/2014 18:56:39	19802832	-0.0229	-0.0704	-0.0338	-0.0271	-0.0922	-0.0308	 0.0133	-0.0330	-0.0609	-0.0516	-0.0497	-0.0170	-0.0627	 0.0104	-0.0234	-0.0428	 0.0920	-0.0601	-0.0702	 0.0090	-0.0694	-0.0654	     OFF
04/02/2014 18:56:39	19802833	-0.0223	-0.0696	-0.0343	-0.0284	-0.0922	-0.0274	 0.0138	-0.0351	-0.0619	-0.0505	-0.0500	-0.0178	-0.0643	 0.0133	-0.0183	-0.0399	 0.0835	-0.0625	-0.0707	 0.0122	-0.0689	-0.0665	     OFF
04/02/2014 18:56:39	19802834	-0.0218	-0.0670	-0.0319	-0.0239	-0.0912	-0.0298	 0.0157	-0.0370	-0.0657	-0.0505	-0.0508	-0.0199	-0.0681	 0.0154	-0.0144	-0.0340	 0.0774	-0.0585	-0.0736	 0.0154	-0.0670	-0.0665	     OFF
04/02/2014 18:56:39	19802835	-0.0229	-0.0662	-0.0324	-0.0311	-0.0938	-0.0340	 0.0165	-0.0377	-0.0704	-0.0502	-0.0510	-0.0242	-0.0712	 0.0149	-0.0130	-0.0314	 0.0853	-0.0572	-0.0739	 0.0165	-0.0657	-0.0670	     OFF
